,user
10140,175806657
10141,153197178
10142,24632218
10143,189272257
10144,308770654
10145,203459103
10146,80341091
10147,306041509
10148,252304245
10149,233218574
10150,162298430
10151,233904235
10152,228207337
10153,246319849
10154,4156158
10155,298360007
10156,86189832
10157,74772820
10158,111425056
10159,240135073
10160,141794556
10161,64611580
10162,241210827
10163,187356339
10164,285914210
10165,22003611
10166,257184455
10167,165906966
10168,49860185
10169,284284114
10170,233043005
10171,46030552
10172,251540148
10173,49882352
10174,190070011
10175,110397537
10176,168201193
10177,153156310
10178,87273930
10179,236715286
10180,299255319
10181,221886106
10182,281927198
10183,165387305
10184,157860100
10185,288074578
10186,214152875
10187,197579025
10188,197999509
10189,161759944
10190,113661299
10191,125895194
10192,141701102
10193,186123132
10194,135148415
10195,184314651
10196,138581545
10197,27152433
10198,88393171
10199,223330523
10200,199908506
10201,68597425
10202,198918504
10203,182825830
10204,86054951
10205,133534893
10206,303456254
10207,238516802
10208,132196353
10209,45292137
10210,89410140
10211,196498799
10212,58345543
10213,212887873
10214,291241250
10215,276745200
10216,191677626
10217,180210327
10218,204309512
10219,184509154
10220,244847464
10221,152639272
10222,75457821
10223,121291260
10224,212157817
10225,139404987
10226,247853623
10227,58931437
10228,91895208
10229,27804333
10230,131096906
10231,197293813
10232,291967240
10233,159688146
10234,24919113
10235,87601937
10236,89527544
10237,166880158
10238,77818807
10239,202586399
10240,245304695
10241,140757969
10242,167879489
10243,937567
10244,215571763
10245,290991390
10246,166439004
10247,134223421
10248,142750305
10249,186932671
10250,102988032
10251,9065641
10252,201152238
10253,192931464
10254,206558219
10255,162985705
10256,155673786
10257,205791817
10258,124443679
10259,181850506
10260,237881427
10261,82436907
10262,163432200
10263,79155765
10264,163293998
10265,92593907
10266,171015775
10267,126756731
10268,147140659
10269,80650761
10270,169929928
10271,208516514
10272,207175903
10273,175263669
10274,78079492
10275,230404323
10276,192196598
10277,207540690
10278,290030194
10279,190623779
10280,203153814
10281,224777493
10282,122226149
10283,140440551
10284,140408017
10285,175831055
10286,249507435
10287,37238717
10288,245978768
10289,235712497
10290,75182781
10291,298179648
10292,51017857
10293,139706897
10294,180120471
10295,120630528
10296,99074324
10297,153821154
10298,299124379
10299,127555883
10300,182732657
10301,31007645
10302,181831792
10303,237934674
10304,96836693
10305,219262025
10306,75689918
10307,155909277
10308,52572702
10309,143917036
10310,176238477
10311,28815669
10312,170280436
10313,140820563
10314,198595210
10315,176554603
10316,167418588
10317,101892097
10318,139013624
10319,174522735
10320,125912054
10321,187278414
10322,168355787
10323,118447144
10324,284164106
10325,144153802
10326,163386409
10327,48386574
10328,270843172
10329,191027696
10330,143449478
10331,198874354
10332,295216756
10333,30129850
10334,292260290
10335,56091522
10336,191760370
10337,171049445
10338,35220143
10339,164873736
10340,194481709
10341,28453352
10342,93313267
10343,30402259
10344,270917796
10345,132840940
10346,51512715
10347,121989214
10348,191933539
10349,279552440
10350,27835216
10351,84908294
10352,94510414
10353,122064686
10354,279329852
10355,264198760
10356,202764759
10357,294150681
10358,137755956
10359,80604456
10360,52072237
10361,264125600
10362,141023389
10363,87622319
10364,109393227
10365,41979706
10366,42298912
10367,104407519
10368,238933757
10369,33807030
10370,252921789
10371,75767676
10372,71952079
10373,228596299
10374,245704809
10375,150910680
10376,167194020
10377,163813292
10378,86831093
10379,63702300
10380,208616727
10381,215492814
10382,125851854
10383,118920238
10384,158260880
10385,241217182
10386,192899469
10387,92294160
10388,21144204
10389,128546479
10390,140854798
10391,168324795
10392,31669242
10393,80471276
10394,182454639
10395,134765677
10396,123989127
10397,85959768
10398,154296520
10399,144188136
10400,190206592
10401,305242867
10402,289006222
10403,98265922
10404,206508182
10405,303883231
10406,103943711
10407,174838943
10408,295479185
10409,27115822
10410,163867033
10411,77542968
10412,299312201
10413,115324976
10414,185395696
10415,258086009
10416,293959803
10417,308459721
10418,295409380
10419,35864169
10420,110546832
10421,52567955
10422,107574541
10423,253111169
10424,118066938
10425,54229062
10426,36978196
10427,202140438
10428,303345566
10429,286968172
10430,298508104
10431,77565315
10432,186903958
10433,279406744
10434,178932673
10435,201022310
10436,156426681
10437,194145720
10438,33457161
10439,300240653
10440,258020559
10441,127628725
10442,213929581
10443,15878832
10444,94250834
10445,155945477
10446,114964884
10447,94712912
10448,211684338
10449,241292839
10450,152419713
10451,131962554
10452,206792560
10453,256212635
10454,165081137
10455,42380987
10456,187939552
10457,214913026
10458,140700995
10459,131130328
10460,162319568
10461,227282237
10462,126595775
10463,165025638
10464,125191585
10465,241671581
10466,9845449
10467,245587117
10468,255029668
10469,205731112
10470,149529833
10471,155061850
10472,135949593
10473,112962796
10474,239061674
10475,61823081
10476,219551734
10477,72164008
10478,212456283
10479,146585181
10480,45353031
10481,180464589
10482,307186538
10483,156946266
10484,49050405
10485,113329678
10486,251563912
10487,118427901
10488,302857051
10489,15546726
10490,128065805
10491,186820887
10492,160887309
10493,303122483
10494,114637687
10495,256991827
10496,109328586
10497,77954105
10498,169006380
10499,61086207
10500,10856494
10501,124661390
10502,164722578
10503,256420345
10504,102454403
10505,56789999
10506,126583867
10507,57194796
10508,110160904
10509,215485357
10510,199463289
10511,26822907
10512,256276624
10513,293705270
10514,110248234
10515,208753102
10516,120308479
10517,96024806
10518,146152475
10519,60439399
10520,92651253
10521,182528494
10522,124851136
10523,73358928
10524,284444506
10525,7418489
10526,11414203
10527,72267852
10528,179457413
10529,229822547
10530,207619328
10531,304358859
10532,21861124
10533,221434031
10534,114931125
10535,154230933
10536,128319430
10537,89832342
10538,88022225
10539,163712958
10540,126372451
10541,139527776
10542,23472549
10543,198436071
10544,182106701
10545,192168270
10546,197705483
10547,127697304
10548,2110581
10549,66023189
10550,66596291
10551,219677174
10552,128608678
10553,159248043
10554,38342935
10555,181308056
10556,277408896
10557,194664022
10558,29569611
10559,29706117
10560,193056678
10561,234298807
10562,256217287
10563,6144819
10564,142999522
10565,83992730
10566,3249166
10567,308118796
10568,255508119
10569,221548709
10570,259708463
10571,82071844
10572,99216273
10573,300658566
10574,189297449
10575,194694340
10576,219136646
10577,185075395
10578,144516443
10579,143381893
10580,215060251
10581,249652084
10582,195962272
10583,133378280
10584,267564972
10585,300254785
10586,148073435
10587,78339000
10588,228039903
10589,224751217
10590,47457723
10591,129966650
10592,243309251
10593,300454826
10594,93300963
10595,240206639
10596,199134483
10597,94689795
10598,269708364
10599,176261926
10600,67238071
10601,206088606
10602,191285966
10603,81768333
10604,277377524
10605,203813088
10606,221773178
10607,53957543
10608,75864605
10609,128956830
10610,164183599
10611,59332369
10612,72329360
10613,15701750
10614,47524459
10615,291880806
10616,257989791
10617,56413349
10618,295571494
10619,195484725
10620,139236825
10621,203117866
10622,153382649
10623,257200031
10624,168244631
10625,216857326
10626,193349394
10627,126339247
10628,125721073
10629,126887624
10630,132593770
10631,211270134
10632,166654761
10633,301478904
10634,207477282
10635,155772849
10636,199075040
10637,237789323
10638,48525807
10639,43455427
10640,42648631
10641,43462452
10642,158655503
10643,94690589
10644,295480706
10645,292070264
10646,216456878
10647,85046830
10648,163769277
10649,80067793
10650,41100002
10651,201713909
10652,149451413
10653,128491811
10654,139171297
10655,232021495
10656,304312065
10657,251093449
10658,163296745
10659,15927737
10660,162370266
10661,110650041
10662,212834407
10663,46179654
10664,160065494
10665,203377807
10666,179355520
10667,138044624
10668,114924461
10669,272404736
10670,117210908
10671,133676441
10672,15564408
10673,14702137
10674,240416489
10675,201761030
10676,76373413
10677,172842461
10678,74764496
10679,281657804
10680,83928705
10681,301037405
10682,138963130
10683,206588234
10684,239646878
10685,14477878
10686,85018813
10687,31889811
10688,86499586
10689,102687513
10690,281082462
10691,39941720
10692,117974875
10693,200012511
10694,205751714
10695,150225672
10696,34281672
10697,134832575
10698,173606939
10699,168828396
10700,209623250
10701,210124834
10702,124739366
10703,170845790
10704,123186310
10705,212078557
10706,246627895
10707,234526381
10708,175526319
10709,174874492
10710,123483924
10711,122274197
10712,151330875
10713,165851788
10714,219145315
10715,245255545
10716,26813952
10717,67708331
10718,218164433
10719,258225013
10720,160937329
10721,306547522
10722,175918089
10723,162653477
10724,112699561
10725,129449377
10726,231283521
10727,297043863
10728,279166226
10729,73883045
10730,56788879
10731,250237388
10732,167013261
10733,83559372
10734,78900428
10735,42507653
10736,129478138
10737,186989053
10738,161103820
10739,165608075
10740,180981964
10741,166545912
10742,208985864
10743,190650796
10744,108264287
10745,141706846
10746,139574808
10747,71462210
10748,230507451
10749,185059222
10750,228347295
10751,122824133
10752,240328249
10753,170534098
10754,162288536
10755,300271429
10756,180236782
10757,152019326
10758,244294064
10759,77113494
10760,308970742
10761,39044050
10762,146607430
10763,72629386
10764,115602674
10765,229610569
10766,125355604
10767,39869522
10768,139110840
10769,219035059
10770,158383365
10771,58481977
10772,60549077
10773,236023531
10774,138110654
10775,204916406
10776,255846501
10777,124651043
10778,186069406
10779,85298989
10780,233209749
10781,296207877
10782,230275942
10783,152701541
10784,114479142
10785,119971648
10786,153076975
10787,203455698
10788,40652120
10789,182726567
10790,58330533
10791,211059621
10792,166669789
10793,221999937
10794,77736587
10795,36714440
10796,127724511
10797,47431457
10798,92501792
10799,76585538
10800,166554789
10801,10162301
10802,994489
10803,70678758
10804,98561727
10805,82688906
10806,86540
10807,113399673
10808,85426082
10809,302341431
10810,117573012
10811,221617645
10812,266416340
10813,287824954
10814,131732878
10815,259614031
10816,188284694
10817,74695086
10818,137451490
10819,105725769
10820,294864233
10821,176643508
10822,22898075
10823,190000212
10824,216002631
10825,88248085
10826,142790708
10827,140596673
10828,80117330
10829,167129487
10830,983600
10831,68685708
10832,116478374
10833,10478285
10834,162081645
10835,279290604
10836,73091698
10837,149741997
10838,275935324
10839,129885479
10840,40997928
10841,159922493
10842,255473549
10843,195743633
10844,55457113
10845,248769067
10846,198735293
10847,300093855
10848,102376253
10849,152812792
10850,83878895
10851,11300897
10852,220428551
10853,43395122
10854,45575299
10855,19062398
10856,119185179
10857,156039980
10858,37941785
10859,184444733
10860,121796986
10861,179902428
10862,235322374
10863,151213607
10864,145672760
10865,306993682
10866,157235483
10867,308691324
10868,165188589
10869,71335402
10870,247443969
10871,236026990
10872,94521606
10873,160819372
10874,182470295
10875,243801291
10876,145202608
10877,103034870
10878,21406272
10879,142793906
10880,185174122
10881,158799099
10882,111953639
10883,84514126
10884,123696203
10885,146785235
10886,248009721
10887,220695363
10888,150828477
10889,131360546
10890,303870889
10891,188469466
10892,131948270
10893,257056644
10894,70844556
10895,295073214
10896,34383588
10897,146584740
10898,242886720
10899,173774528
10900,300412433
10901,134258069
10902,164047422
10903,308114190
10904,129922806
10905,196816850
10906,195311349
10907,35640500
10908,136137921
10909,227929763
10910,92940732
10911,163968268
10912,89106156
10913,18066817
10914,200190961
10915,165510738
10916,181385269
10917,178228113
10918,237610173
10919,200574126
10920,19594216
10921,201977954
10922,221901510
10923,121884238
10924,60820884
10925,110824765
10926,155464938
10927,183574382
10928,170181678
10929,250977044
10930,156021358
10931,100993239
10932,168163793
10933,194854693
10934,32577778
10935,112763045
10936,141737874
10937,53901705
10938,175087399
10939,17495098
10940,52038938
10941,235898222
10942,219229413
10943,211240306
10944,220434034
10945,140050187
10946,104109817
10947,285596456
10948,64350487
10949,175959715
10950,245910880
10951,65935023
10952,152137140
10953,220617471
10954,220711709
10955,60062528
10956,296769824
10957,150033540
10958,33260507
10959,184182861
10960,257278221
10961,20566124
10962,91085389
10963,167206594
10964,176215721
10965,238607775
10966,247466533
10967,164475918
10968,285972122
10969,186786074
10970,209000748
10971,249804337
10972,71871620
10973,199659716
10974,91807066
10975,220999682
10976,136190090
10977,125472731
10978,156303898
10979,224844255
10980,92965596
10981,195442852
10982,180064841
10983,274538592
10984,105071117
10985,86073747
10986,72098561
10987,14671378
10988,287500646
10989,130678525
10990,125682446
10991,293288238
10992,260140697
10993,190687978
10994,16231773
10995,210109243
10996,80821544
10997,242973261
10998,237704278
10999,137747562
11000,132708032
11001,193456517
11002,301737953
11003,73532539
11004,191576449
11005,22865756
11006,178003047
11007,56818301
11008,199931153
11009,117720079
11010,122118929
11011,302166520
11012,195354965
11013,36404933
11014,209023275
11015,179347474
11016,104198014
11017,182464505
11018,99711581
11019,44085899
11020,303918601
11021,306931395
11022,194101597
11023,243783947
11024,222182106
11025,235901589
11026,165073598
11027,141103096
11028,154533830
11029,130299876
11030,44231506
11031,222867863
11032,203643703
11033,110104315
11034,10064100
11035,11718802
11036,299450273
11037,173841416
11038,268934736
11039,179798677
11040,281437808
11041,79319075
11042,72293974
11043,120668831
11044,34972055
11045,231416829
11046,185484994
11047,171900219
11048,96634230
11049,131473057
11050,186090773
11051,976129
11052,93030550
11053,93405380
11054,33452361
11055,56840402
11056,259311761
11057,175941533
11058,171893056
11059,89691468
11060,251085489
11061,42454699
11062,53097340
11063,224493107
11064,245023643
11065,112509160
11066,95519970
11067,156831526
11068,47144509
11069,208838704
11070,118360669
11071,139074732
11072,20772968
11073,205633878
11074,163073929
11075,28608870
11076,180407911
11077,213854339
11078,39146470
11079,27925556
11080,130931340
11081,129647095
11082,245352892
11083,251197403
11084,47384303
11085,110174573
11086,132191842
11087,181576759
11088,250159880
11089,177213985
11090,114838001
11091,240046261
11092,208519728
11093,276090576
11094,250988060
11095,12897088
11096,238511591
11097,38885272
11098,142409681
11099,259854084
11100,107417121
11101,225637918
11102,160965612
11103,66755246
11104,76211030
11105,120514307
11106,244335912
11107,203332508
11108,268245436
11109,39227796
11110,194872360
11111,142591675
11112,210656814
11113,257081520
11114,245306716
11115,107124497
11116,204014532
11117,283382726
11118,80511960
11119,17284266
11120,198962605
11121,55944717
11122,302394761
11123,161411713
11124,216154835
11125,68240622
11126,214425734
11127,120342002
11128,181900480
11129,98663937
11130,193103684
11131,254739428
11132,272300684
11133,192861545
11134,191377488
11135,238858519
11136,218668551
11137,92904111
11138,92276000
11139,94675519
11140,48666962
11141,199500064
11142,178144284
11143,234286554
11144,100818860
11145,45459546
11146,209783211
11147,139574442
11148,215769135
11149,59773143
11150,219775534
11151,62666911
11152,140086587
11153,198605042
11154,209218938
11155,295726552
11156,106340092
11157,208799740
11158,226657630
11159,83148759
11160,59854456
11161,186287462
11162,294123013
11163,221325014
11164,234779342
11165,185959000
11166,193553590
11167,237799851
11168,285869008
11169,92669869
11170,183294889
11171,177406869
11172,158429732
11173,295809791
11174,273624636
11175,56470008
11176,240832135
11177,112845094
11178,228412369
11179,225566535
11180,238016355
11181,265619532
11182,158876958
11183,255615919
11184,299510506
11185,137651115
11186,91597624
11187,249540800
11188,254550709
11189,622362
11190,158828239
11191,157314597
11192,238640566
11193,247042500
11194,101530848
11195,186867770
11196,264626784
11197,107273897
11198,96355913
11199,178698811
11200,117345810
11201,33614428
11202,99133844
11203,290582378
11204,28731346
11205,33362395
11206,81943620
11207,80265154
11208,193581345
11209,65076545
11210,237022317
11211,293101422
11212,94396146
11213,70180527
11214,53784377
11215,138958592
11216,73761548
11217,156407373
11218,283111528
11219,202700087
11220,213422095
11221,217485443
11222,305130721
11223,85673716
11224,281084246
11225,231591025
11226,171216006
11227,206896748
11228,195559468
11229,230626371
11230,126690600
11231,269853648
11232,158762452
11233,129364343
11234,213256245
11235,173026047
11236,309265377
11237,111202525
11238,203370502
11239,137398114
11240,90277291
11241,152581137
11242,25411448
11243,248376475
11244,248507053
11245,202843172
11246,100412579
11247,237696689
11248,222180483
11249,170198088
11250,174507916
11251,3979930
11252,182593346
11253,283651572
11254,160767652
11255,107623882
11256,280457098
11257,94229851
11258,135698781
11259,126294907
11260,298008741
11261,133313288
11262,60859695
11263,159531216
11264,122529449
11265,75970863
11266,71331921
11267,42657809
11268,168686827
11269,154230723
11270,149434889
11271,87201181
11272,253245972
11273,232257053
11274,23181958
11275,258673767
11276,161013852
11277,147879598
11278,212090589
11279,31385451
11280,138590829
11281,190460990
11282,84026704
11283,30503921
11284,112739159
11285,7519923
11286,308997600
11287,97578013
11288,138542725
11289,42326526
11290,294006204
11291,98653215
11292,245839900
11293,144319593
11294,224601141
11295,116564064
11296,41124938
11297,210045073
11298,251065129
11299,55162535
11300,172752250
11301,58794630
11302,103963922
11303,229229843
11304,127475581
11305,147444403
11306,112148863
11307,106806354
11308,34901647
11309,65729155
11310,191721546
11311,90878103
11312,246925775
11313,72417734
11314,235723933
11315,164796966
11316,105080654
11317,204041850
11318,233568555
11319,83965474
11320,156423928
11321,304834885
11322,262752300
11323,227863398
11324,122189475
11325,49759696
11326,154145611
11327,111362598
11328,34442062
11329,233726801
11330,151600301
11331,154531790
11332,73726855
11333,161896440
11334,215721461
11335,294201005
11336,169427688
11337,295386628
11338,300991661
11339,135400225
11340,131377772
11341,88705345
11342,274261412
11343,231947531
11344,205881130
11345,125424716
11346,99096740
11347,176449171
11348,221315846
11349,128470551
